id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
676,677,358,15,,21Alp And,Alpheratz,0.139791,29.090432,29.7442,135.68,-162.95,-12.0,2.070,-0.297,B9p,-0.038,25.974572,0.951042,14.461264,-0.00000002,0.00001958,-0.00002650,0.03659716270801560,0.5077238184659450,0.0000006577952017777780,-0.000000790003892,Alp,21,And,1,676,,114.49855346901900,Alp,2.083,2.063
744,746,432,21,Gl 8,11Bet Cas,Caph,0.152887,59.149780,16.7842,523.39,-180.42,11.3,2.280,1.155,F2III-IV,0.380,8.600014,0.344589,14.409503,0.00001681,0.00004329,0.00000239,0.040025852830323300,1.0323584043676300,0.0000025374663226597200,-0.000000874700842,Bet,11,Cas,1,744,,30.06076302628230,Bet,2.303,2.263
763,765,496,25,Gl 9.1,Eps Phe,,0.156836,-45.747426,44.2087,122.15,-180.13,-9.2,3.880,0.652,K0III,1.013,30.823770,1.266396,-31.665333,-0.00003526,0.00002475,-0.00002020,0.04105967874921950,-0.7984432093302180,0.0000005921999107986110,-0.000000873294882,Eps,,Phe,1,763,,47.7749234659094,,,
1065,1067,886,39,,88Gam Peg,Algenib,0.220598,15.183596,120.0480,4.70,-8.24,4.0,2.830,-2.567,B2IV,-0.190,115.664183,6.687324,31.442127,0.00000504,0.00000303,-0.00000356,0.05775241337962610,0.2650037404493390,0.000000022786242986111100,-0.000000039948647,Gam,88,Peg,1,1065,,926.4031007363990,Gam,2.846,2.816
1559,1562,1522,74,,8Iot Cet,,0.323799,-8.823921,84.1751,-14.37,-37.84,19.0,3.560,-1.066,K2III,1.214,82.880324,7.042663,-12.912353,0.00001727,-0.00000442,-0.00001824,0.08477025140739840,-0.15400648121809000,-0.00000006966772589583330,-0.000000183453496,Iot,8,Cet,1,1559,,232.4877101501650,,,
2016,2021,2151,98,Gl 19,Bet Hyi,,0.427916,-77.254247,7.4588,2220.12,324.37,22.9,2.820,3.457,G2IV,0.618,1.635267,0.184517,-7.275205,0.00000754,0.00008163,-0.00002026,0.11202811014799200,-1.3483409638363200,0.000010763445484750000,0.000001572590135,Bet,,Hyi,1,2016,,3.6074473386419200,,,
2069,2072,2262,100,Gl 20,Kap Phe,,0.436716,-43.679829,23.8095,106.14,32.83,11.3,3.930,2.046,A7V,0.175,17.106924,1.964466,-16.443574,0.00000951,0.00001342,-0.00000524,0.11433201758585500,-0.7623568403121040,0.0000005145812405416670,0.000000159164331,Kap,,Phe,1,2069,,13.231223331133700,,,
2076,2081,2261,99,,Alp Phe,Ankaa,0.438056,-42.305981,25.9740,232.76,-353.64,75.0,2.400,0.327,K0III...,1.083,19.083654,2.198282,-17.483284,0.00002323,0.00003218,-0.00008456,0.11468290295782500,-0.7383786688321160,0.000001128452322861110,-0.000001714495099,Alp,,Phe,1,2076,,64.44659847416880,,,
2914,2920,3360,153,,17Zet Cas,,0.616188,53.896909,181.8182,17.77,-9.15,2.0,3.690,-2.608,B2IV,-0.196,105.743565,17.207892,146.901502,0.00000511,0.00001670,-0.00000310,0.16131768182467200,0.9406785238460540,0.00000008615139103472220,-0.000000044360451,Zet,17,Cas,1,2914,,962.0552191862150,,,
3086,3092,3627,165,,31Del And,,0.655462,30.861024,32.3520,115.38,-83.05,-7.0,3.270,0.720,K3III...,1.268,27.363473,4.742224,16.595166,-0.00000256,0.00001792,-0.00001485,0.17159965555771500,0.5386264769195910,0.000000559378024625,-0.000000402637761,Del,31,And,1,3086,,44.87453899331320,,,
3172,3179,3712,168,,18Alp Cas,Shedir,0.675116,56.537331,69.9790,50.36,-32.17,-4.0,2.240,-1.985,K0II-IIIvar,1.170,37.984817,6.784483,58.379619,0.00000374,0.00001802,-0.00000943,0.17674488133148300,0.9867625763100910,0.00000024415216952777800,-0.000000155964561,Alp,18,Cas,1,3172,,542.0008904016240,Alp,2.25,2.23
3413,3419,4128,188,Gl 31,16Bet Cet,Diphda,0.726490,-17.986605,29.5334,232.79,32.71,13.3,2.040,-0.312,K0III,1.019,27.583638,5.310463,-9.119792,0.00000782,0.00003545,0.00000025,0.19019464223046100,-0.31392547040265200,0.0000011285977669652800,0.000000158582554,Bet,16,Cet,1,3413,,116.09138701261800,,,
3814,3821,4614,219,Gl 34A,24Eta Cas,,0.818260,57.815187,5.9531,1087.11,-559.65,8.2,3.460,4.586,G0V SB,0.587,3.098462,0.674227,5.038376,0.00001105,0.00003451,-0.00000150,0.2142198755075240,1.0090653769770700,0.000005270458002687500,-0.000002713259763,Eta,24,Cas,1,3814,Gl  34,1.2752637064597300,Eta,3.507,3.457
4417,4427,5394,264,,27Gam Cas,Cih,0.945143,60.716740,168.3502,25.65,-3.82,-7.0,2.150,-3.981,B0IV:evar,-0.046,79.836717,20.168018,146.837047,-0.00000589,0.00002010,-0.00000777,0.2474379511037040,1.0597070289510300,0.0000001243547090625,-0.000000018519882,Gam,27,Cas,1,4417,,3407.218616593570,Gam,2.173,2.133
4426,4436,5448,269,,37Mu  And,,0.945885,38.499345,39.7772,152.78,36.82,8.0,3.860,0.862,A5V,0.130,30.180673,7.630372,24.761577,-0.00000530,0.00002905,0.00001065,0.2476321701104850,0.6719403219484740,0.0000007406983411527780,0.000000178508397,Mu,37,And,1,4426,,39.37313537008500,,,
5154,5165,6595,322,,Bet Phe,,1.101407,-46.718414,100000.0000,-70.16,31.60,-1.0,3.320,-16.680,G8IIIvar,0.885,65728.037190,19495.774096,-72799.312620,0.02036281,-0.02943628,0.01050305,0.2883477037288150,-0.8153901374901740,-0.0000003401452782777780,0.000000153201123,Bet,,Phe,1,5154,,409260659.730011,,,
5337,5348,6882,338,,Zet Phe,,1.139742,-55.245760,91.5751,21.17,29.70,15.0,3.940,-0.869,B6V + B0V,-0.120,49.896436,15.346501,-75.238648,0.00001595,0.00001474,-0.00000509,0.2983838460567420,-0.9642204110904490,0.00000010263505617361100,0.000000143989663,Zet,,Phe,1,5337,,193.9099078614850,Zet,4.199,3.929
5353,5364,6805,334,NN 3075,31Eta Cet,,1.143164,-10.182264,37.9939,215.81,-138.33,12.9,3.460,0.561,K2III,1.161,35.733354,11.025427,-6.716585,-0.00000361,0.00004048,-0.00002741,0.29927957191853500,-0.177714035124185,0.0000010462764040069400,-0.000000670642764,Eta,31,Cet,1,5353,,51.95172830110680,,,
5436,5447,6860,337,Gl 53.3,43Bet And,Mirach,1.162194,35.620558,60.5327,175.59,-112.23,-0.8,2.070,-1.840,M0IIIvar,1.576,46.946371,14.741814,35.255129,0.00000223,0.00005471,-0.00002725,0.30426179273799000,0.6216960120690610,0.0000008512843416875,-0.000000544106393,Bet,43,And,1,5436,,474.2419852602450,,,
6523,6537,8512,402,,45The Cet,,1.400390,-8.183257,34.8918,-78.38,-206.88,17.0,3.600,0.886,K0III,1.065,32.241501,12.380133,-4.966510,0.00001617,-0.00000799,-0.00003711,0.36662135102657500,-0.1428247700972430,-0.0000003799969628194440,-0.000001002982542,The,45,Cet,1,6523,,38.51234824289310,,,
6672,6686,8538,403,,37Del Cas,Ruchbah,1.430216,60.235283,30.4785,297.24,-49.49,7.0,2.660,0.240,A5Vv SB,0.160,14.082378,5.534130,26.457567,-0.00000685,0.00004450,0.00000258,0.37442958727661100,1.0513040155749600,0.0000014410601840833300,-0.00000023993429,Del,37,Cas,1,6672,,69.82324040771710,Del,2.666,2.656
6853,6867,9053,429,,Gam Phe,,1.472759,-43.318234,71.6332,-18.21,-207.71,26.0,3.410,-0.866,K5II-III,1.542,48.291055,19.600485,-49.144111,-0.00002555,-0.00001719,-0.00007072,0.38556730351000200,-0.7560458063068310,-0.00000008828457122916670,-0.000001007006495,Gam,,Phe,1,6853,,193.37485452952600,Gam,3.478,3.388
7068,7083,9362,440,,Del Phe,,1.520851,-49.072702,43.5730,138.22,154.20,-7.0,3.930,0.734,K0III-IV,0.972,26.311780,11.067445,-32.921160,0.00000704,0.00003464,0.00002675,0.39815775445785600,-0.8564802246514190,0.000000670109469263889,0.000000747582695,Del,,Phe,1,7068,,44.299619910036400,,,
7083,7097,9270,437,,99Eta Psc,,1.524725,15.345823,107.1811,25.73,-3.29,15.0,3.620,-1.531,G8III,0.974,95.233975,40.171366,28.364911,0.00000885,0.00001824,0.00000241,0.3991719864974000,0.26783513743426200,0.00000012474256000694400,-0.00000001595037,Eta,99,Psc,1,7083,,356.77958828856300,,,
7574,7588,10144,472,,Alp Eri,Achernar,1.628556,-57.236757,42.7533,88.02,-40.08,16.0,0.450,-2.705,B3Vp,-0.158,21.065573,9.568417,-35.951967,-0.00000584,0.00001738,-0.00001826,0.42635506591376400,-0.9989698692415760,0.00000042673300162500000,-0.000000194313323,Alp,,Eri,1,7574,,1051.9618738232200,Alp,0.487,0.427
7593,7607,9927,464,,51    And,,1.633205,48.628213,54.3183,60.90,-112.42,16.0,3.590,-0.085,K3III,1.275,32.669331,14.886999,40.762548,0.00002341,0.00002829,-0.00000729,0.42757205945090000,0.8487224280090340,0.00000029525153145833300,-0.000000545027539,,51,And,1,7593,,94.18895965228410,,,
8087,8102,10700,509,Gl 71,52Tau Cet,,1.734479,-15.937480,3.6502,-1721.82,854.07,-17.0,3.490,5.678,G8V,0.727,3.154083,1.539508,-1.002260,0.00000207,-0.00003289,0.00001931,0.4540854403344980,-0.27816150132824100,-0.000008347618914541670,0.000004140648201,Tau,52,Cet,1,8087,,0.46644452520378000,,,
8628,8645,11353,539,,55Zet Cet,,1.857676,-10.335038,72.0461,38.78,-38.04,9.0,3.740,-0.548,K2III,1.136,62.659060,33.127470,-12.925362,-0.00000043,0.00001509,-0.00001472,0.48633841109402200,-0.180380435702335,0.00000018801074531944400,-0.000000184423124,Zet,55,Cet,1,8628,,144.27796231294800,,,
8777,8796,11443,544,Gl 78.1,2Alp Tri,,1.884696,29.578829,19.4175,12.02,-233.69,-16.2,3.420,1.979,F6IV,0.488,14.872602,7.998180,9.584806,-0.00000366,-0.00000069,-0.00002731,0.49341234590278900,0.5162479585904630,0.000000058274604402777800,-0.00000113296109,Alp,2,Tri,1,8777,,14.073431383183500,Alp,3.429,3.409
8813,8832,11502,546,,5Gam2Ari,,1.892170,19.293852,50.3018,79.43,-99.10,-1.0,3.880,0.372,A1p Si,-0.047,41.769649,22.568336,16.620371,-0.00000303,0.00002038,-0.00002315,0.4953689125156820,0.3367412380593760,0.00000038508750646527800,-0.000000480450357,Gam-2,5,Ari,1,8813,,61.83010727517130,Gam,3.892,3.872
8867,8886,11415,542,,45Eps Cas,,1.906584,63.670101,126.2626,31.98,-18.66,-8.0,3.350,-2.156,B2pvar,-0.150,49.169644,26.806887,113.163436,-0.00000357,0.00002035,-0.00001240,0.4991424996298820,1.11125290442047,0.00000015504341504166700,-0.000000090466232,Eps,45,Cas,1,8867,,634.453795775715,,,
8884,8903,11636,553,Gl 80,6Bet Ari,Sheratan,1.910668,20.808035,17.9856,96.32,-108.80,-4.0,2.640,1.365,A5V...,0.165,14.752622,8.063457,6.389157,-0.00000443,0.00000715,-0.00001032,0.5002117420097000,0.363168721573765,0.0000004669725371111110,-0.000000527477284,Bet,6,Ari,1,8884,,24.774220576332800,,,
8989,9007,11937,566,Gl 81A,Chi Eri,,1.932564,-51.608896,17.8508,681.24,284.23,-6.3,3.690,2.432,G5IV,0.844,9.696827,5.372709,-13.991232,-0.00001521,0.00005897,0.00002032,0.5059440330162770,-0.900745155623165,0.0000033027447174166700,0.000001377985924,Chi,,Eri,1,8989,Gl  81,9.272567425805940,,,
9217,9236,12311,591,Gl 83,Alp Hyi,,1.979451,-61.569859,22.0119,262.54,26.88,15.2,2.860,1.147,F0V,0.290,9.103629,5.191033,-19.357346,-0.00000526,0.00002925,-0.00001231,0.5182191582610730,-1.0745967597182300,0.0000012728298369305600,0.000000130317917,Alp,,Hyi,1,9217,,30.283076942657800,,,
9328,9347,12274,585,,59Ups Cet,,2.000084,-21.077831,89.7666,133.01,-24.53,18.0,3.990,-0.776,K5/M0III,1.554,72.537969,41.881981,-32.283342,-0.00001739,0.00005680,-0.00001658,0.5236207634434190,-0.36787755859195600,0.0000006448506765069440,-0.000000118924795,Ups,59,Cet,1,9328,,177.99180203953400,,,
9467,9487,12446,595,,113Alp Psc,,2.034117,2.763759,46.1681,33.29,-0.42,9.0,3.820,0.498,A2,0.024,39.728779,23.413015,2.226137,0.00000414,0.00001109,0.00000035,0.5325304992016500,0.04823670218310130,0.00000016139447425694400,-0.000000002036217,Alp,113,Psc,1,9467,,55.055409848479400,Alp,3.832,3.812
9577,9598,12216,580,,50    Cas,,2.057268,72.421294,48.1696,-44.00,22.51,-14.0,3.950,0.536,A2V,-0.002,12.488444,7.461980,45.920103,-0.00000274,-0.00001361,-0.00001206,0.5385914914673300,1.2639900329011400,-0.00000021331801944444400,0.000000109131559,,50,Cas,1,9577,,53.161839507396300,,,
9618,9640,12533,603,,57Gam1And,Almaak,2.064984,42.329725,120.4819,43.08,-50.85,-12.0,2.100,-3.305,B8V,1.370,76.368059,45.840864,81.131974,-0.00000358,0.00002720,-0.00003022,0.5406116765051690,0.738793066882135,0.00000020885773358333300,-0.000000246527756,Gam-1,57,And,1,9618,,1828.1002161427400,,,
9861,9884,12929,617,Gl 84.3,13Alp Ari,Hamal,2.119555,23.462423,20.1776,190.73,-145.77,-14.4,2.010,0.486,K2III,1.151,15.731986,9.751722,8.033610,-0.00001649,0.00001173,-0.00001894,0.554898130994913,0.4094965332621080,0.000000924685132923611,-0.000000706712902,Alp,13,Ari,1,9861,,55.6672798150948,,,
10041,10064,13161,622,,4Bet Tri,,2.159058,34.987297,38.8954,148.78,-39.13,10.0,3.000,0.051,A5III,0.140,26.909766,17.068198,22.302471,-0.00000438,0.00003044,-0.00000018,0.5652399794256970,0.6106435270585610,0.0000007213057939305560,-0.000000189707593,Bet,4,Tri,1,10041,,83.0998041044432,,,
10578,10602,14228,674,,Phi Eri,,2.275154,-51.512165,47.1254,90.75,-21.90,10.0,3.560,0.194,B8IV-V,-0.120,24.277871,16.454316,-36.887020,-0.00000960,0.00001854,-0.00001112,0.5956338357236320,-0.899056877024215,0.0000004399684151041670,-0.000000106174196,Phi,,Eri,1,10578,,72.84504232923300,,,
11734,11767,8890,424,,1Alp UMi,Polaris,2.529750,89.264109,132.6260,44.22,-11.74,-17.0,1.970,-3.643,F7:Ib-IIv SB,0.636,1.343100,1.047629,132.614909,-0.00001171,0.00002692,-0.00001748,0.6622870748653340,1.5579526129751500,0.00000021438460954166700,-0.000000056917126,Alp,1,UMi,1,11734,,2495.743794831570,Alp,1.993,1.953
12673,12706,16970,804,Gl 106.1A,86Gam Cet,,2.721678,3.235818,24.4081,-146.43,-145.27,-5.1,3.470,1.532,A3V,0.093,18.440324,15.931398,1.377729,0.00000812,-0.00001588,-0.00001746,0.7125335102641160,0.05647568647271130,-0.0000007099126724375,-0.000000704288833,Gam,86,Cet,1,12673,Gl 106.1,21.242224773887000,,,
13176,13209,17573,838,,41    Ari,,2.833063,27.260507,50.7872,65.47,-116.59,4.0,3.610,0.081,B8Vn,-0.100,33.287607,30.498162,23.262430,0.00000149,0.00002322,-0.00002364,0.7416942123157710,0.4757856031126380,0.0000003174075166597220,-0.00000056524427,,41,Ari,1,13176,,80.83510373900670,,,
13234,13268,17506,834,,15Eta Per,,2.844945,55.895496,269.5418,16.64,-13.76,-1.0,3.770,-3.383,K3Ib comp SB,1.690,111.116108,102.442422,223.184985,-0.00000421,0.00002569,-0.00001093,0.7448048908887190,0.9755604422843330,0.00000008067299644444440,-0.000000066710362,Eta,15,Per,1,13234,,1964.264645879860,,,
13497,13531,17878,854,,18Tau Per,,2.904295,52.762479,77.9423,-1.99,-4.53,2.0,3.930,-0.529,G4III...,0.758,34.175398,32.504346,62.052515,0.00000240,0.00000125,0.00000059,0.7603426015818180,0.9208789768319840,-0.000000009647792243055560,-0.000000021962059,Tau,18,Per,1,13497,,141.77511231220000,Tau,3.945,3.925
13667,13701,18322,874,,3Eta Eri,,2.940458,-8.898144,41.8585,77.73,-219.99,-20.0,3.890,0.781,K1III-IV,1.088,29.694338,28.782724,-6.474577,-0.00003045,-0.00000754,-0.00004094,0.7698101253996470,-0.15530191723913100,0.0000003768456738958330,-0.000001066541615,Eta,3,Eri,1,13667,,42.42286549229510,,,
13813,13847,18622,897,,The1Eri,Acamar,2.971023,-40.304672,49.4315,-53.53,25.71,12.0,2.880,-0.590,A4III+...,0.128,26.857490,26.453029,-31.974932,0.00001851,0.00000023,-0.00000324,0.777812118193322,-0.7034492363510260,-0.0000002595207632013890,0.000000124645597,The-1,,Eri,1,13813,,149.96848355023700,,,
14100,14135,18884,911,,92Alp Cet,Menkar,3.037992,4.089734,76.3942,-11.81,-78.76,-26.0,2.540,-1.875,M2III,1.630,53.342561,54.414384,5.448321,-0.00001399,-0.00002052,-0.00003099,0.7953445140056630,0.0713793229065275,-0.00000005725649567361110,-0.000000381839254,Alp,92,Cet,1,14100,,489.77881936844600,Alp,2.561,2.521
14292,14328,18925,915,,23Gam Per,,3.079942,53.506440,74.5712,0.50,-4.19,3.0,2.910,-1.453,G8III+...,0.716,30.696986,32.009546,59.949578,0.00000198,0.00000232,0.00000157,0.8063268792105990,0.9338635492551860,0.0000000024240684027777800,-0.000000020313693,Gam,23,Per,1,14292,,332.04733579750700,Gam,2.922,2.902
14318,14354,19058,921,,25Rho Per,,3.086270,38.840274,94.3396,128.69,-106.61,28.0,3.320,-1.553,M3IIIvar,1.528,50.772204,53.119196,59.165375,-0.00000601,0.00007889,-0.00002002,0.8079835981838480,0.67789065947619,0.0000006239067255069440,-0.000000516859864,Rho,25,Per,1,14318,,364.0826637894010,Rho,3.462,3.262
14540,14576,19356,936,,26Bet Per,Algol,3.136148,40.955648,27.5710,2.39,-1.44,4.0,2.090,-0.112,B8V,-0.003,14.189428,15.238793,18.072114,0.00000196,0.00000257,0.00000254,0.821041501386661,0.7148108979134760,0.000000011587046965277800,-0.000000006981317,Bet,26,Per,1,14540,,96.56060985415500,Bet,2.213,2.073
14632,14668,19476,941,,27Kap Per,,3.158258,44.857544,34.5662,173.01,-142.05,29.0,3.790,1.097,K0III,0.980,16.593574,18.028979,24.381331,0.00000428,0.00004746,0.00000405,0.8268300972913010,0.7829118300689610,0.0000008387761487291670,-0.000000688677833,Kap,27,Per,1,14632,,31.71027438947890,,,
14843,14879,20010,963,Gl 127A,Alp For,,3.201249,-28.987618,14.2369,371.49,612.26,-20.0,3.800,3.033,F8V,0.543,8.329775,9.257280,-6.899408,-0.00001733,0.00001907,0.00004687,0.8380850470504920,-0.5059293771979,0.0000018010343418958300,0.00000296832024,Alp,,For,1,14843,Gl 127,5.330893422367010,,,
15436,15474,20720,1003,,16Tau4Eri,,3.325278,-21.757864,93.3707,51.35,32.20,42.0,3.700,-1.151,M3/M4III,1.614,55.881991,66.313063,-34.611249,0.00001142,0.00004962,-0.00000239,0.8705556573284690,-0.37974636103745600,0.00000024895182496527800,0.000000156110005,Tau-4,16,Eri,1,15436,,251.42010301590200,Tau-4,3.73,3.66
15824,15863,20902,1017,,33Alp Per,Mirphak,3.405378,49.861180,155.2795,24.11,-26.01,-2.0,1.790,-4.166,F5Ib,0.481,62.885098,77.880689,118.708804,-0.00000555,0.00002202,-0.00001419,0.8915260037750610,0.8702417516246670,0.00000011688857838194400,-0.000000126100038,Alp,33,Per,1,15824,,4040.173353730010,,,
15861,15900,21120,1030,,1Omi Tau,,3.413554,9.028870,89.2061,-74.25,-80.31,-21.0,3.610,-1.142,G8III,0.887,55.200207,68.663325,13.999272,0.00001515,-0.00003240,-0.00003767,0.8936663372261190,0.1575835061536730,-0.0000003599741578125,-0.000000389353866,Omi,1,Tau,1,15861,,249.34461880978300,,,
16044,16083,21364,1038,,2Xi  Tau,,3.452820,9.732680,64.1026,53.61,-38.12,-2.0,3.730,-0.304,B9Vn,-0.082,39.077692,49.645163,10.836642,-0.00001310,0.00001029,-0.00001202,0.9039461732003740,0.16986730590396900,0.00000025990861414583300,-0.000000184810975,Xi,2,Tau,1,16044,,115.23913771994900,Xi,3.812,3.722
16496,16537,22049,1084,Gl 144,18Eps Eri,,3.548848,-9.458262,3.2161,-976.44,17.97,16.9,3.720,6.183,K2V,0.881,1.898970,2.541426,-0.528523,0.00002243,0.00000458,-0.00000256,0.9290861752463540,-0.1650778156910930,-0.000004733914702416670,0.000000087121018,Eps,18,Eri,1,16496,,0.2929543829769430,Eps,3.735,3.715
17316,17358,22928,1122,,39Del Per,,3.715416,47.787551,158.2278,23.83,-41.93,4.0,3.010,-2.986,B5III SB,-0.125,59.860731,87.855481,117.192812,-0.00000014,0.00003225,-0.00001858,0.9726935148971260,0.83405011127921,0.00000011553110007638900,-0.000000203282376,Del,39,Per,1,17316,,1362.6991969948700,Del,3.02,3
17336,17378,23249,1136,Gl 150,23Del Eri,,3.720806,-9.763395,9.0408,-91.71,742.23,-5.1,3.520,3.739,K0IV,0.915,5.006502,7.370189,-1.533131,0.00000354,-0.00000195,0.00003294,0.9741048015520190,-0.17040338171491600,-0.0000004446226264375,0.000003598432581,Del,23,Eri,1,17336,,2.782274657675120,Del,3.531,3.511
17398,17440,23817,1175,Gl 154.2,Bet Ret,,3.736593,-64.806903,29.8597,308.39,78.72,50.8,3.840,1.465,K0IV SB,1.133,7.098485,10.543736,-27.019807,-0.00001892,0.00005183,-0.00004216,0.9782377562729580,-1.1310938276033700,0.0000014951169094652800,0.000000381645329,Bet,,Ret,1,17398,,22.59435770220980,,,
17406,17448,23180,1131,,38Omi Per,,3.738648,32.288248,343.6426,8.11,-10.32,19.0,3.840,-3.841,B1III,0.022,162.113525,241.065988,183.566740,0.00000308,0.00002879,-0.00000415,0.9787756370359080,0.5635362392132540,0.00000003931838949305560,-0.000000050032771,Omi,38,Per,1,17406,,2995.021883751130,Omi,3.862,3.822
17457,17499,23302,1142,,17    Tau,,3.747927,24.113339,124.0695,21.55,-44.92,12.0,3.720,-1.748,B6III,-0.105,62.965631,94.124106,50.687766,0.00000159,0.00002569,-0.00001965,0.9812049121767960,0.42085716243983100,0.00000010447734815972200,-0.000000217778305,,17,Tau,1,17457,,435.7124805030840,,,
17487,17529,23230,1135,,41Nu  Per,,3.753232,42.578549,170.6485,-14.59,1.75,-13.0,3.770,-2.391,F5IIvar,0.425,69.722894,104.539005,115.460753,0.00000407,-0.00001566,-0.00000793,0.9825938160747350,0.7431358632370910,-0.00000007073431599305560,0.000000008484239,Nu,41,Per,1,17487,,787.7710195856800,,,
17532,17573,23408,1149,,20    Tau,,3.763779,24.367748,117.5088,21.09,-45.03,8.0,3.870,-1.480,B8III,-0.063,59.147180,89.215057,48.483190,-0.00000005,0.00002167,-0.00001999,0.9853551086630460,0.42529744177350000,0.00000010224720522916700,-0.0000002183116,,20,Tau,1,17532,,340.4081897010010,,,
17637,17678,24512,1208,,Gam Hyi,,3.787295,-74.238962,65.6168,51.07,115.27,16.0,3.260,-0.825,M2III,1.590,9.756821,14.915528,-63.149939,0.00000816,0.00004214,-0.00000579,0.9915114594505330,-1.2957143241086200,0.0000002475943466597220,0.000000558844729,Gam,,Hyi,1,17637,,186.20871366628700,,,
17661,17702,23630,1165,,25Eta Tau,Alcyone,3.791410,24.105137,123.6094,19.35,-43.11,10.0,2.850,-2.610,B7III,-0.086,61.664507,94.489136,50.483636,0.00000116,0.00002299,-0.00001940,0.9925887748501630,0.42071400922220100,0.00000009381144718750000,-0.000000209003177,Eta,25,Tau,1,17661,,963.8290236239710,,,
17805,17847,23850,1178,,27    Tau,,3.819373,24.053415,117.2333,17.77,-44.70,9.0,3.620,-1.725,B8III,-0.070,57.849417,90.077197,47.782936,0.00000164,0.00002124,-0.00001945,0.9999094198246720,0.41981129577249400,0.00000008615139103472220,-0.000000216711715,,27,Tau,1,17805,,426.57951880159300,,,
18201,18246,24398,1203,,44Zet Per,,3.902200,31.883635,230.4147,4.41,-9.15,20.0,2.840,-3.973,B1Ib,0.271,102.130978,166.878316,121.704179,0.00000768,0.00002199,0.00000213,1.021593644077480,0.5564744158460540,0.0000000213802833125,-0.000000044360451,Zet,44,Per,1,18201,,3382.2055666965400,,,
18485,18532,24760,1220,,45Eps Per,,3.964230,40.010215,195.6947,12.61,-24.06,1.0,2.900,-3.558,B0.5V,-0.199,76.156467,129.099690,125.816858,-0.00000245,0.00001939,-0.00001682,1.0378330199312900,0.6983099793460040,0.00000006113500511805560,-0.000000116646171,Eps,45,Per,1,18485,,2307.809729698400,Eps,2.916,2.886
18497,18543,25025,1231,,34Gam Eri,Zaurak,3.967157,-13.508515,62.3441,60.51,-111.34,62.0,2.970,-1.004,M1IIIb Ca-1,1.588,30.760217,52.235828,-14.563080,0.00001154,0.00005563,-0.00004753,1.0385992839066300,-0.23576806917607100,0.00000029336075810416700,-0.000000539791551,Gam,34,Eri,1,18497,,219.5836500973190,Gam,3,2.95
18567,18614,24912,1228,,46Xi  Per,,3.982750,35.791033,381.6794,1.92,2.30,70.0,3.980,-3.928,O7.5Iab:,0.016,156.010150,267.421217,223.218208,0.00002494,0.00004980,0.00004532,1.0426815704487000,0.6246713605687480,0.000000009308422666666670,0.000000011150714,Xi,46,Per,1,18567,,3244.890156605360,Xi,3.99,3.97
18677,18724,25204,1239,,35Lam Tau,,4.011338,12.490347,148.3680,-8.15,-11.98,18.0,3.410,-2.447,B3V + A,-0.099,72.055648,125.663969,32.088342,0.00001495,0.00001429,-0.00000443,1.050165762267240,0.2179976717940680,-0.00000003951231496527780,-0.000000058080678,Lam,35,Tau,1,18677,,829.468695095263,Lam,3.493,3.393
18860,18907,25490,1251,,38Nu  Tau,,4.052606,5.989305,35.8551,5.52,-1.63,-6.0,3.910,1.137,A1V,0.032,17.402678,31.124499,3.741217,-0.00000380,-0.00000483,-0.00000092,1.0609696511650100,0.10453309385345700,0.000000026761715166666700,-0.000000007902462,Nu,38,Tau,1,18860,,30.563282803659700,,,
19296,19343,25940,1273,,48    Per,,4.144357,47.712513,146.1988,20.19,-33.26,1.0,3.960,-1.865,B3Ve,-0.025,45.931031,86.988502,108.154671,-0.00000419,0.00002271,-0.00001510,1.0849901114839700,0.8327404400709880,0.00000009788388210416670,-0.00000016124903,,48,Per,1,19296,,485.28850016212100,MX,3.974,3.954
19697,19747,26967,1326,,Alp Hor,,4.233363,-42.294368,35.2609,41.89,-203.65,22.0,3.850,1.114,K1III,1.085,11.637776,23.342255,-23.728596,-0.00000943,-0.00000287,-0.00004089,1.1082917630239400,-0.7381759740767750,0.00000020308845078472200,-0.00000098732306,Alp,,Hor,1,19697,,31.21763510848170,,,
19730,19780,27256,1336,,Alp Ret,,4.240404,-62.473858,49.5540,41.64,49.72,36.0,3.330,-0.145,G7III,0.915,10.180685,20.514413,-43.944776,0.00000331,0.00002918,-0.00002713,1.110135242418650,-1.0903745178180900,0.00000020187641658333300,0.000000241049361,Alp,,Ret,1,19730,,99.54054173515260,,,
19992,20042,27376,1347,,41Ups4Eri,,4.298237,-33.798348,54.5554,62.31,-6.75,18.0,3.550,-0.134,B9V,-0.108,19.536379,40.910335,-30.347713,-0.00000871,0.00002001,-0.00001172,1.125275935264790,-0.5898924503430760,0.0000003020874043541670,-0.000000032724923,Ups-4,41,Eri,1,19992,,98.53715068586190,,,
20155,20205,27371,1346,,54Gam Tau,,4.329889,15.627642,49.5295,115.29,-23.86,39.0,3.650,0.176,G8III,0.981,20.197375,43.211662,13.342572,-0.00000816,0.00004792,0.00000523,1.1335623407398100,0.27275381183024,0.0000005589416923125,-0.000000115676544,Gam,54,Tau,1,20155,,74.06277836681550,,,
